# time[s],voltage[V]
5.3540157773e-01,-6.2791732436e-02
8.6248490657e-01,-6.3037793442e-02
1.4412919637e+00,-6.3304576620e-02
2.3217947357e+00,-6.3548781746e-02
3.8799335136e+00,-6.3800700490e-02
6.2502320373e+00,-6.4018677758e-02
1.0444715192e+01,-6.4232232273e-02
1.6825518604e+01,-6.4409789237e-02
2.8116996094e+01,-6.4580344389e-02
4.5294010623e+01,-6.4723296107e-02
7.5690476457e+01,-6.4866778103e-02
1.2193070815e+02,-6.4997394341e-02
2.0375747847e+02,-6.5144848059e-02
3.2823539767e+02,-6.5298752696e-02
5.4851167513e+02,-6.5496312250e-02
8.8360412175e+02,-6.5717028001e-02
1.4765841235e+03,-6.5981194657e-02
2.3786473047e+03,-6.6206059626e-02
3.9749394089e+03,-6.6362731007e-02
6.4032781884e+03,-6.6417168707e-02
1.0700469451e+04,-6.6427128005e-02
1.7237516246e+04,-6.6427590272e-02
2.8768124353e+04,-6.6427595817e-02
4.1768124353e+04,-6.6427595821e-02
5.5768124353e+04,-6.6427595821e-02
6.8768124353e+04,-6.6427595821e-02
8.2768124353e+04,-6.6427595821e-02
9.5768124353e+04,-6.6427595821e-02
1.0976812435e+05,-6.6427595821e-02
1.2276812435e+05,-6.6427595821e-02
1.3676812435e+05,-6.6427595821e-02
1.4976812435e+05,-6.6427595821e-02
1.6376812435e+05,-6.6427595821e-02
1.7676812435e+05,-6.6427595821e-02
1.9076812435e+05,-6.6427595821e-02
2.0376812435e+05,-6.6427595821e-02
2.1776812435e+05,-6.6427595821e-02
2.3076812435e+05,-6.6427595821e-02
2.4476812435e+05,-6.6427595821e-02
2.5876812435e+05,-6.6427595821e-02
2.7176812435e+05,-6.6427595821e-02
2.8576812435e+05,-6.6427595821e-02
2.9876812435e+05,-6.6427595821e-02
3.1276812435e+05,-6.6427595821e-02
3.2576812435e+05,-6.6427595821e-02
3.3976812435e+05,-6.6427595821e-02
3.5276812435e+05,-6.6427595821e-02
3.6676812435e+05,-6.6427595821e-02
3.7976812435e+05,-6.6427595821e-02
3.9376812435e+05,-6.6427595821e-02
4.0676812435e+05,-6.6427595821e-02
4.2076812435e+05,-6.6427595821e-02
4.3376812435e+05,-6.6427595821e-02
4.4776812435e+05,-6.6427595821e-02
4.6076812435e+05,-6.6427595821e-02
4.7476812435e+05,-6.6427595821e-02
4.8776812435e+05,-6.6427595821e-02
5.0176812435e+05,-6.6427595822e-02
5.1476812435e+05,-6.6427595821e-02
5.2876812435e+05,-6.6427595821e-02
5.4176812435e+05,-6.6427595821e-02
5.5576812435e+05,-6.6427595822e-02
5.6876812435e+05,-6.6427595822e-02
5.8276812435e+05,-6.6427595822e-02
5.9576812435e+05,-6.6427595822e-02
6.0976812435e+05,-6.6427595822e-02
6.2276812435e+05,-6.6427595822e-02
6.3676812435e+05,-6.6427595822e-02
6.4976812435e+05,-6.6427595822e-02
6.6376812435e+05,-6.6427595822e-02
6.7676812435e+05,-6.6427595822e-02
6.9076812435e+05,-6.6427595822e-02
7.0376812435e+05,-6.6427595822e-02
7.1776812435e+05,-6.6427595822e-02
7.3076812435e+05,-6.6427595822e-02
7.4476812435e+05,-6.6427595822e-02
7.5776812435e+05,-6.6427595822e-02
7.7176812435e+05,-6.6427595822e-02
7.8476812435e+05,-6.6427595822e-02
7.9876812435e+05,-6.6427595822e-02
8.1176812435e+05,-6.6427595822e-02
8.2576812435e+05,-6.6427595822e-02
8.3876812435e+05,-6.6427595822e-02
8.5276812435e+05,-6.6427595822e-02
8.6576812435e+05,-6.6427595822e-02
8.7976812435e+05,-6.6427595822e-02
8.9276812435e+05,-6.6427595822e-02
9.0676812435e+05,-6.6427595822e-02
9.1976812435e+05,-6.6427595822e-02
9.3376812435e+05,-6.6427595822e-02
9.4676812435e+05,-6.6427595821e-02
9.6076812435e+05,-6.6427595821e-02
9.7376812435e+05,-6.6427595821e-02
9.8776812435e+05,-6.6427595821e-02
1.0007681244e+06,-6.6427595821e-02
1.0147681244e+06,-6.6427595822e-02
1.0277681244e+06,-6.6427595822e-02
