# time[s],voltage[V]
2.3271338154e+00,-9.4331188419e-01
3.7705411131e+00,-9.4547387990e-01
6.1092233677e+00,-9.4789351069e-01
9.5630882148e+00,-9.5051643082e-01
1.5494604152e+01,-9.5397190388e-01
2.5105149346e+01,-9.5849914489e-01
4.0676645719e+01,-9.6482031275e-01
6.5906379769e+01,-9.7407646829e-01
1.0678488399e+02,-9.8809612920e-01
1.6149228215e+02,-1.0060607497e+00
2.2023344163e+02,-1.0247925725e+00
2.8033313090e+02,-1.0435891787e+00
3.4474297359e+02,-1.0635931442e+00
4.0958708413e+02,-1.0839044552e+00
4.7013969051e+02,-1.1032955947e+00
5.2135964829e+02,-1.1201176209e+00
5.7815982857e+02,-1.1392064726e+00
6.4114817568e+02,-1.1607890326e+00
6.8690826642e+02,-1.1766431225e+00
7.3593435087e+02,-1.1937061686e+00
7.8845952984e+02,-1.2119932192e+00
8.4473354106e+02,-1.2314999120e+00
9.0502394656e+02,-1.2521936106e+00
9.6961740481e+02,-1.2740028911e+00
1.0388210337e+03,-1.2968072160e+00
1.0752535881e+03,-1.3085277209e+00
1.1519966931e+03,-1.3324408121e+00
1.1923984379e+03,-1.3445328404e+00
1.2775024166e+03,-1.3685723230e+00
1.3223057801e+03,-1.3802542788e+00
1.4166815184e+03,-1.4019940556e+00
1.5177930513e+03,-1.4201019781e+00
1.6831509175e+03,-1.4380395942e+00
2.2953797816e+03,-1.4498198561e+00
3.7190916046e+03,-1.4500393990e+00
6.0258622450e+03,-1.4500394189e+00
9.7634099010e+03,-1.4500394189e+00
1.5283178325e+04,-1.4500394189e+00
2.4762586417e+04,-1.4500394189e+00
4.0121607758e+04,-1.4500394189e+00
6.5007078905e+04,-1.4500394189e+00
1.0532779078e+05,-1.4500394189e+00
1.7065746835e+05,-1.4500394189e+00
2.6713909872e+05,-1.4500394189e+00
4.3283241722e+05,-1.4500394189e+00
6.9027076479e+05,-1.4500394189e+00
9.7027076479e+05,-1.4500394189e+00
1.2502707648e+06,-1.4500394189e+00
1.5302707648e+06,-1.4500394189e+00
1.7902707648e+06,-1.4500394190e+00
2.0702707648e+06,-1.4500394190e+00
2.3502707648e+06,-1.4500394190e+00
2.6302707648e+06,-1.4500394190e+00
2.9102707648e+06,-1.4500394190e+00
3.1702707648e+06,-1.4500394190e+00
3.4502707648e+06,-1.4500394191e+00
3.7302707648e+06,-1.4500394191e+00
4.0102707648e+06,-1.4500394191e+00
4.2902707648e+06,-1.4500394191e+00
4.5702707648e+06,-1.4500394191e+00
4.8302707648e+06,-1.4500394191e+00
5.1102707648e+06,-1.4500394191e+00
5.3902707648e+06,-1.4500394192e+00
5.6702707648e+06,-1.4500394192e+00
5.9502707648e+06,-1.4500394192e+00
6.2302707648e+06,-1.4500394192e+00
6.4902707648e+06,-1.4500394192e+00
6.7702707648e+06,-1.4500394192e+00
7.0502707648e+06,-1.4500394192e+00
7.3302707648e+06,-1.4500394192e+00
7.6102707648e+06,-1.4500394192e+00
7.8902707648e+06,-1.4500394192e+00
8.1502707648e+06,-1.4500394192e+00
8.4302707648e+06,-1.4500394193e+00
8.7102707648e+06,-1.4500394193e+00
8.9902707648e+06,-1.4500394193e+00
9.2702707648e+06,-1.4500394193e+00
9.5302707648e+06,-1.4500394193e+00
9.8102707648e+06,-1.4500394193e+00
1.0090270765e+07,-1.4500394193e+00
1.0370270765e+07,-1.4500394193e+00
1.0650270765e+07,-1.4500394193e+00
1.0930270765e+07,-1.4500394193e+00
1.1190270765e+07,-1.4500394193e+00
1.1470270765e+07,-1.4500394193e+00
1.1750270765e+07,-1.4500394194e+00
1.2030270765e+07,-1.4500394194e+00
1.2310270765e+07,-1.4500394194e+00
1.2590270765e+07,-1.4500394194e+00
1.2850270765e+07,-1.4500394194e+00
1.3130270765e+07,-1.4500394194e+00
1.3410270765e+07,-1.4500394194e+00
1.3690270765e+07,-1.4500394195e+00
1.3970270765e+07,-1.4500394195e+00
1.4250270765e+07,-1.4500394195e+00
1.4510270765e+07,-1.4500394195e+00
1.4790270765e+07,-1.4500394195e+00
1.5070270765e+07,-1.4500394195e+00
1.5350270765e+07,-1.4500394196e+00
1.5630270765e+07,-1.4500394195e+00
1.5890270765e+07,-1.4500394195e+00
1.6170270765e+07,-1.4500394196e+00
1.6450270765e+07,-1.4500394196e+00
1.6730270765e+07,-1.4500394196e+00
1.7010270765e+07,-1.4500394196e+00
1.7290270765e+07,-1.4500394196e+00
1.7550270765e+07,-1.4500394197e+00
1.7830270765e+07,-1.4500394197e+00
1.8110270765e+07,-1.4500394196e+00
1.8390270765e+07,-1.4500394197e+00
1.8670270765e+07,-1.4500394197e+00
1.8950270765e+07,-1.4500394197e+00
1.9210270765e+07,-1.4500394197e+00
1.9490270765e+07,-1.4500394197e+00
1.9770270765e+07,-1.4500394197e+00
2.0050270765e+07,-1.4500394198e+00
2.0330270765e+07,-1.4500394197e+00
2.0590270765e+07,-1.4500394197e+00
