# time[s],voltage[V]
2.4772741027e-03,-1.1868751782e-02
3.8835145904e-03,-1.1888941348e-02
5.8810721214e-03,-1.1907921836e-02
9.2194997169e-03,-1.1929380352e-02
1.3961719304e-02,-1.1950281971e-02
2.1887176513e-02,-1.1974190311e-02
3.3145248566e-02,-1.1997309297e-02
5.1960355431e-02,-1.2023153329e-02
7.8687119980e-02,-1.2047282142e-02
1.2335435330e-01,-1.2073081072e-02
1.8680393329e-01,-1.2095977472e-02
2.9284434789e-01,-1.2119177524e-02
4.5907926312e-01,-1.2140227128e-02
6.9521512305e-01,-1.2157496176e-02
1.0898583105e+00,-1.2173783298e-02
1.6504469708e+00,-1.2186643938e-02
2.5873334556e+00,-1.2198377587e-02
3.9181759891e+00,-1.2207329382e-02
6.1423529503e+00,-1.2215103139e-02
9.3017851229e+00,-1.2220517746e-02
1.4582001281e+01,-1.2224465634e-02
2.2082521742e+01,-1.2226422107e-02
3.4617802503e+01,-1.2227079832e-02
5.2424105698e+01,-1.2226990504e-02
8.2182975235e+01,-1.2227001833e-02
1.2883465209e+02,-1.2227634608e-02
1.9510312412e+02,-1.2228654669e-02
3.0585462554e+02,-1.2229838340e-02
4.6317657558e+02,-1.2230835046e-02
7.2610163842e+02,-1.2231814926e-02
1.0995853661e+03,-1.2232667491e-02
1.7237718357e+03,-1.2233573429e-02
2.6104255723e+03,-1.2234412621e-02
4.0922498783e+03,-1.2235302823e-02
6.1971738426e+03,-1.2236051986e-02
9.7150381042e+03,-1.2236735650e-02
1.5229839885e+04,-1.2237250680e-02
2.3063588044e+04,-1.2237539479e-02
3.6155777190e+04,-1.2237665533e-02
5.4753165942e+04,-1.2237690313e-02
8.5834141007e+04,-1.2237692812e-02
1.2998450957e+05,-1.2237692871e-02
2.0377102458e+05,-1.2237692871e-02
3.0858439756e+05,-1.2237692871e-02
4.8375424941e+05,-1.2237692871e-02
7.3258214181e+05,-1.2237692871e-02
1.0889130628e+06,-1.2237692871e-02
1.4204047756e+06,-1.2237692871e-02
1.7795207977e+06,-1.2237692871e-02
2.1386368198e+06,-1.2237692871e-02
2.4701285325e+06,-1.2237692871e-02
2.8292445546e+06,-1.2237692871e-02
3.1607362673e+06,-1.2237692871e-02
3.5198522894e+06,-1.2237692871e-02
3.8513440021e+06,-1.2237692871e-02
4.2104600242e+06,-1.2237692871e-02
4.5419517369e+06,-1.2237692871e-02
4.9010677590e+06,-1.2237692871e-02
5.2325594717e+06,-1.2237692871e-02
5.5916754938e+06,-1.2237692871e-02
5.9231672065e+06,-1.2237692871e-02
6.2822832286e+06,-1.2237692871e-02
6.6413992507e+06,-1.2237692871e-02
6.9728909634e+06,-1.2237692871e-02
7.3320069855e+06,-1.2237692871e-02
7.6634986982e+06,-1.2237692871e-02
8.0226147203e+06,-1.2237692871e-02
8.3541064330e+06,-1.2237692871e-02
8.7132224551e+06,-1.2237692871e-02
9.0447141678e+06,-1.2237692871e-02
9.4038301899e+06,-1.2237692871e-02
9.7353219026e+06,-1.2237692871e-02
1.0094437925e+07,-1.2237692871e-02
1.0425929637e+07,-1.2237692871e-02
1.0785045660e+07,-1.2237692871e-02
1.1144161682e+07,-1.2237692871e-02
1.1475653394e+07,-1.2237692871e-02
1.1834769416e+07,-1.2237692871e-02
1.2166261129e+07,-1.2237692871e-02
1.2525377151e+07,-1.2237692871e-02
1.2856868864e+07,-1.2237692871e-02
1.3215984886e+07,-1.2237692871e-02
1.3547476599e+07,-1.2237692871e-02
1.3906592621e+07,-1.2237692871e-02
1.4238084334e+07,-1.2237692871e-02
1.4597200356e+07,-1.2237692871e-02
1.4928692068e+07,-1.2237692871e-02
1.5287808090e+07,-1.2237692871e-02
1.5646924113e+07,-1.2237692871e-02
1.5978415825e+07,-1.2237692871e-02
1.6337531847e+07,-1.2237692871e-02
1.6669023560e+07,-1.2237692871e-02
1.7028139582e+07,-1.2237692871e-02
1.7359631295e+07,-1.2237692871e-02
1.7718747317e+07,-1.2237692871e-02
1.8050239030e+07,-1.2237692871e-02
1.8409355052e+07,-1.2237692871e-02
1.8740846765e+07,-1.2237692871e-02
1.9099962787e+07,-1.2237692871e-02
1.9431454499e+07,-1.2237692871e-02
1.9790570521e+07,-1.2237692871e-02
2.0149686544e+07,-1.2237692871e-02
2.0481178256e+07,-1.2237692871e-02
2.0840294278e+07,-1.2237692871e-02
2.1171785991e+07,-1.2237692871e-02
2.1530902013e+07,-1.2237692871e-02
2.1862393726e+07,-1.2237692871e-02
2.2221509748e+07,-1.2237692871e-02
2.2553001461e+07,-1.2237692871e-02
2.2912117483e+07,-1.2237692871e-02
2.3243609195e+07,-1.2237692871e-02
2.3602725218e+07,-1.2237692871e-02
2.3934216930e+07,-1.2237692871e-02
2.4293332952e+07,-1.2237692871e-02
2.4652448974e+07,-1.2237692871e-02
2.4983940687e+07,-1.2237692871e-02
2.5343056709e+07,-1.2237692871e-02
2.5674548422e+07,-1.2237692871e-02
2.6033664444e+07,-1.2237692871e-02
2.6365156157e+07,-1.2237692871e-02
2.6724272179e+07,-1.2237692871e-02
2.7055763892e+07,-1.2237692871e-02
2.7414879914e+07,-1.2237692871e-02
2.7746371626e+07,-1.2237692871e-02
2.8105487648e+07,-1.2237692871e-02
2.8436979361e+07,-1.2237692871e-02
