# time[s],voltage[V]
2.5820796107e-05,-9.1231332962e-04
3.2867018881e-05,-8.5282681912e-04
4.4821923779e-05,-7.8614608670e-04
6.3268858748e-05,-7.2322380709e-04
9.5681667715e-05,-6.6067793829e-04
1.6046357964e-04,-5.9866324699e-04
2.8831242570e-04,-5.4525390091e-04
5.3619121848e-04,-5.0340088540e-04
9.6339868363e-04,-4.7418015777e-04
1.7309809938e-03,-4.5237803632e-04
3.1101296532e-03,-4.3611016202e-04
5.7840818655e-03,-4.2336671252e-04
1.0392513001e-02,-4.1446894025e-04
1.8672682488e-02,-4.0782956219e-04
3.3550024626e-02,-4.0287703147e-04
6.2394849765e-02,-3.9899713072e-04
1.1210755206e-01,-3.9628754906e-04
2.0142853539e-01,-3.9426621835e-04
3.6191544706e-01,-3.9275847742e-04
6.7307431276e-01,-3.9157700889e-04
1.2093420136e+00,-3.9075434071e-04
2.1728776121e+00,-3.9024482261e-04
3.9041041027e+00,-3.9158659409e-04
7.2606798225e+00,-4.0403936229e-04
1.3045580535e+01,-4.3459136978e-04
2.3439564290e+01,-4.6881245684e-04
4.2114888840e+01,-4.8737543622e-04
7.8323404184e+01,-4.9169154838e-04
1.4072708093e+02,-4.9201868978e-04
2.5285049231e+02,-4.9211349258e-04
4.5430752233e+02,-4.9214375369e-04
8.4490099998e+02,-4.9203672225e-04
1.5180705262e+03,-4.9173879684e-04
2.7275836134e+03,-4.9138318591e-04
4.9007686005e+03,-4.9117455913e-04
9.1142322935e+03,-4.9112113515e-04
1.6375939210e+04,-4.9111792858e-04
2.9423365167e+04,-4.9111785969e-04
5.4720270809e+04,-4.9111785547e-04
9.8318300372e+04,-4.9111785541e-04
1.7665278415e+05,-4.9111785541e-04
3.1739977228e+05,-4.9111785541e-04
5.9028603272e+05,-4.9111785541e-04
9.3028603272e+05,-4.9111785541e-04
1.2702860327e+06,-4.9111785541e-04
1.6102860327e+06,-4.9111785541e-04
1.9702860327e+06,-4.9111785541e-04
2.3102860327e+06,-4.9111785541e-04
2.6502860327e+06,-4.9111785541e-04
2.9902860327e+06,-4.9111785541e-04
3.3502860327e+06,-4.9111785541e-04
3.6902860327e+06,-4.9111785541e-04
4.0302860327e+06,-4.9111785541e-04
4.3702860327e+06,-4.9111785541e-04
4.7302860327e+06,-4.9111785541e-04
5.0702860327e+06,-4.9111785541e-04
5.4102860327e+06,-4.9111785541e-04
5.7502860327e+06,-4.9111785541e-04
6.1102860327e+06,-4.9111785541e-04
6.4502860327e+06,-4.9111785541e-04
6.7902860327e+06,-4.9111785541e-04
7.1302860327e+06,-4.9111785541e-04
7.4902860327e+06,-4.9111785541e-04
7.8302860327e+06,-4.9111785541e-04
8.1702860327e+06,-4.9111785541e-04
8.5102860327e+06,-4.9111785541e-04
8.8702860327e+06,-4.9111785541e-04
9.2102860327e+06,-4.9111785541e-04
9.5502860327e+06,-4.9111785541e-04
9.9102860327e+06,-4.9111785541e-04
1.0250286033e+07,-4.9111785541e-04
1.0590286033e+07,-4.9111785541e-04
1.0930286033e+07,-4.9111785541e-04
1.1290286033e+07,-4.9111785541e-04
1.1630286033e+07,-4.9111785541e-04
1.1970286033e+07,-4.9111785541e-04
1.2310286033e+07,-4.9111785541e-04
1.2670286033e+07,-4.9111785541e-04
1.3010286033e+07,-4.9111785541e-04
1.3350286033e+07,-4.9111785541e-04
1.3690286033e+07,-4.9111785541e-04
1.4050286033e+07,-4.9111785541e-04
1.4390286033e+07,-4.9111785541e-04
1.4730286033e+07,-4.9111785541e-04
1.5070286033e+07,-4.9111785541e-04
1.5430286033e+07,-4.9111785541e-04
1.5770286033e+07,-4.9111785541e-04
1.6110286033e+07,-4.9111785541e-04
1.6450286033e+07,-4.9111785541e-04
1.6810286033e+07,-4.9111785541e-04
1.7150286033e+07,-4.9111785541e-04
1.7490286033e+07,-4.9111785541e-04
1.7830286033e+07,-4.9111785541e-04
1.8190286033e+07,-4.9111785541e-04
1.8530286033e+07,-4.9111785541e-04
1.8870286033e+07,-4.9111785541e-04
1.9210286033e+07,-4.9111785541e-04
1.9570286033e+07,-4.9111785541e-04
1.9910286033e+07,-4.9111785541e-04
2.0250286033e+07,-4.9111785541e-04
2.0590286033e+07,-4.9111785541e-04
