# time[s],voltage[V]
9.8279235201e-03,-6.6741372979e-02
1.2704629340e-02,-6.4679140886e-02
1.7036910192e-02,-6.2538834235e-02
2.3699996048e-02,-6.0392162675e-02
3.5478309814e-02,-5.8116110385e-02
5.5094237209e-02,-5.6025447860e-02
9.5507008107e-02,-5.3910346436e-02
1.9172498999e-01,-5.1881726098e-02
3.9925541174e-01,-5.0351077932e-02
8.3142465577e-01,-4.9274715553e-02
1.7313903278e+00,-4.8523063049e-02
3.4756694807e+00,-4.8053739676e-02
7.2378663296e+00,-4.8363318369e-02
1.4529612822e+01,-5.0291917536e-02
2.8116996094e+01,-5.2465470567e-02
5.6443300879e+01,-5.4668161110e-02
9.0925199159e+01,-5.6743426525e-02
1.4119766462e+02,-5.8961104070e-02
2.2745703346e+02,-6.1055559010e-02
4.5660730377e+02,-6.2572277488e-02
9.5085641720e+02,-6.2805870349e-02
1.9800995706e+03,-6.2830566397e-02
4.1234346623e+03,-6.2844866921e-02
8.5867971826e+03,-6.2848462874e-02
1.7881473066e+04,-6.2848627040e-02
3.4768124353e+04,-6.2848627437e-02
5.4768124353e+04,-6.2848627437e-02
7.4768124353e+04,-6.2848627437e-02
9.4768124353e+04,-6.2848627437e-02
1.1476812435e+05,-6.2848627437e-02
1.3476812435e+05,-6.2848627437e-02
1.5476812435e+05,-6.2848627437e-02
1.7376812435e+05,-6.2848627437e-02
1.9376812435e+05,-6.2848627437e-02
2.1376812435e+05,-6.2848627437e-02
2.3376812435e+05,-6.2848627437e-02
2.5376812435e+05,-6.2848627437e-02
2.7376812435e+05,-6.2848627437e-02
2.9376812435e+05,-6.2848627437e-02
3.1276812435e+05,-6.2848627437e-02
3.3276812435e+05,-6.2848627437e-02
3.5276812435e+05,-6.2848627437e-02
3.7276812435e+05,-6.2848627437e-02
3.9276812435e+05,-6.2848627437e-02
4.1276812435e+05,-6.2848627437e-02
4.3276812435e+05,-6.2848627437e-02
4.5276812435e+05,-6.2848627437e-02
4.7176812435e+05,-6.2848627437e-02
4.9176812435e+05,-6.2848627437e-02
5.1176812435e+05,-6.2848627437e-02
5.3176812435e+05,-6.2848627437e-02
5.5176812435e+05,-6.2848627437e-02
5.7176812435e+05,-6.2848627437e-02
5.9176812435e+05,-6.2848627437e-02
6.1076812435e+05,-6.2848627437e-02
6.3076812435e+05,-6.2848627437e-02
6.5076812435e+05,-6.2848627437e-02
6.7076812435e+05,-6.2848627437e-02
6.9076812435e+05,-6.2848627437e-02
7.1076812435e+05,-6.2848627437e-02
7.3076812435e+05,-6.2848627437e-02
7.4976812435e+05,-6.2848627437e-02
7.6976812435e+05,-6.2848627437e-02
7.8976812435e+05,-6.2848627437e-02
8.0976812435e+05,-6.2848627437e-02
8.2976812435e+05,-6.2848627437e-02
8.4976812435e+05,-6.2848627437e-02
8.6976812435e+05,-6.2848627437e-02
8.8876812435e+05,-6.2848627437e-02
9.0876812435e+05,-6.2848627437e-02
9.2876812435e+05,-6.2848627437e-02
9.4876812435e+05,-6.2848627437e-02
9.6876812435e+05,-6.2848627437e-02
9.8876812435e+05,-6.2848627437e-02
1.0087681244e+06,-6.2848627437e-02
1.0277681244e+06,-6.2848627437e-02
